zip,Y,X,STATE_ZIP,REGION_ZIP,
61725,40.583898,-89.131546,IL,Midwest,
61726,40.725417,-88.738497,IL,Midwest,
61727,40.153108,-88.956925,IL,Midwest,
61728,40.56712,-88.612858,IL,Midwest,
61729,40.619023,-89.207894,IL,Midwest,
61730,40.527376,-88.746598,IL,Midwest,
61731,40.595594,-88.513792,IL,Midwest,
61732,40.529284,-89.178783,IL,Midwest,
61733,40.628434,-89.327437,IL,Midwest,
61734,40.372475,-89.541913,IL,Midwest,
61735,40.185739,-88.78786,IL,Midwest,
61736,40.398828,-88.870131,IL,Midwest,
61737,40.446184,-88.718903,IL,Midwest,
61738,40.740699,-89.012596,IL,Midwest,
61739,40.747916,-88.513741,IL,Midwest,
61740,40.876326,-88.861363,IL,Midwest,
61741,40.751704,-88.4122,IL,Midwest,
61742,40.632122,-89.278523,IL,Midwest,
61743,40.909715,-88.756025,IL,Midwest,
61744,40.742252,-88.880157,IL,Midwest,
61745,40.318102,-88.971388,IL,Midwest,
61747,40.42493,-89.415612,IL,Midwest,
61748,40.601797,-88.991264,IL,Midwest,
61749,40.093731,-89.081482,IL,Midwest,
61750,40.080356,-88.846052,IL,Midwest,
61751,40.220019,-89.285105,IL,Midwest,
61752,40.346851,-88.76692,IL,Midwest,
61753,40.620011,-88.806012,IL,Midwest,
61754,40.314947,-89.170467,IL,Midwest,
61755,40.540609,-89.340753,IL,Midwest,
61756,40.037374,-88.958544,IL,Midwest,
61758,40.514258,-88.826158,IL,Midwest,
61759,40.43211,-89.310172,IL,Midwest,
61760,40.901823,-89.034233,IL,Midwest,
61761,40.510903,-88.987912,IL,Midwest,
61764,40.881129,-88.634278,IL,Midwest,
61769,40.893501,-88.404022,IL,Midwest,
61770,40.425378,-88.527308,IL,Midwest,
61771,40.740576,-89.133676,IL,Midwest,
61772,40.418702,-89.091981,IL,Midwest,
61773,40.588171,-88.380978,IL,Midwest,
61774,40.435071,-89.22352,IL,Midwest,
61775,40.651172,-88.395957,IL,Midwest,
61776,40.563669,-88.896787,IL,Midwest,
61777,40.220098,-88.960314,IL,Midwest,
61778,40.24257,-89.126495,IL,Midwest,
61790,40.51729,-88.999162,IL,Midwest,
61791,40.474272,-88.955768,IL,Midwest,
61799,40.42847,-88.98691,IL,Midwest,
61801,40.111668,-88.198416,IL,Midwest,
61802,40.126026,-88.171678,IL,Midwest,
61803,40.106393,-88.21405,IL,Midwest,
61810,39.912526,-87.93342,IL,Midwest,
61811,40.309944,-87.607061,IL,Midwest,
61812,40.218225,-87.895541,IL,Midwest,
61813,39.923087,-88.579119,IL,Midwest,
61814,40.261951,-87.610694,IL,Midwest,
61815,40.111439,-88.368949,IL,Midwest,
61816,39.905173,-87.994769,IL,Midwest,
61817,40.068082,-87.710463,IL,Midwest,
61818,39.890715,-88.73213,IL,Midwest,
61820,40.109868,-88.247163,IL,Midwest,
61821,40.106564,-88.283856,IL,Midwest,
61822,40.130816,-88.309971,IL,Midwest,
61824,40.120771,-88.243698,IL,Midwest,
61825,40.108793,-88.243278,IL,Midwest,
61826,40.137064,-88.278526,IL,Midwest,
61830,39.985463,-88.678689,IL,Midwest,
61831,40.215157,-87.804838,IL,Midwest,
61832,40.136438,-87.632393,IL,Midwest,
61833,40.097637,-87.641463,IL,Midwest,
61834,40.130702,-87.629223,IL,Midwest,
61839,40.122514,-88.649386,IL,Midwest,
61840,40.316175,-88.286483,IL,Midwest,
61841,40.046166,-87.832084,IL,Midwest,
61842,40.243766,-88.640662,IL,Midwest,
61843,40.319041,-88.348527,IL,Midwest,
61844,40.071139,-87.775363,IL,Midwest,
61845,40.358156,-88.428229,IL,Midwest,
61846,39.982066,-87.633758,IL,Midwest,
61847,40.307841,-88.020156,IL,Midwest,
61848,40.305422,-87.699149,IL,Midwest,
61849,40.037249,-87.963012,IL,Midwest,
61850,39.92691,-87.739525,IL,Midwest,
61851,39.944163,-88.454228,IL,Midwest,
61852,39.885257,-88.059748,IL,Midwest,
61853,40.198333,-88.389388,IL,Midwest,
61854,40.210375,-88.505603,IL,Midwest,
61855,39.889725,-88.641072,IL,Midwest,
61856,40.021922,-88.574094,IL,Midwest,
61857,40.114015,-87.84395,IL,Midwest,
61858,40.107624,-87.776626,IL,Midwest,
61859,40.115714,-87.956868,IL,Midwest,
61862,40.273045,-88.042103,IL,Midwest,
61863,39.916306,-88.276128,IL,Midwest,
61864,40.004891,-88.156932,IL,Midwest,
61865,40.307563,-87.802402,IL,Midwest,
61866,40.309571,-88.149445,IL,Midwest,
61870,39.895436,-87.651249,IL,Midwest,
61871,40.192021,-87.968846,IL,Midwest,
61872,39.967676,-88.348051,IL,Midwest,
61873,40.113531,-88.044951,IL,Midwest,
61874,40.063921,-88.250201,IL,Midwest,
61875,40.159817,-88.434465,IL,Midwest,
61876,39.908281,-87.824884,IL,Midwest,
61877,40.023964,-88.069269,IL,Midwest,
61878,40.242995,-88.181488,IL,Midwest,
61880,39.986321,-88.263536,IL,Midwest,
61882,40.123992,-88.750523,IL,Midwest,
61883,40.044517,-87.640012,IL,Midwest,
61884,40.101302,-88.50795,IL,Midwest,
61910,39.681798,-88.308311,IL,Midwest,
61911,39.712743,-88.46618,IL,Midwest,
61912,39.526497,-88.018046,IL,Midwest,
61913,39.801882,-88.465235,IL,Midwest,
61914,39.64671,-88.736185,IL,Midwest,
61917,39.693347,-87.671412,IL,Midwest,
61919,39.804516,-88.12482,IL,Midwest,
61920,39.486006,-88.176053,IL,Midwest,
61924,39.801374,-87.674371,IL,Midwest,
61925,39.713827,-88.807278,IL,Midwest,
61928,39.486579,-88.541705,IL,Midwest,
61929,39.801837,-88.565868,IL,Midwest,
61930,39.686989,-88.133993,IL,Midwest,
61931,39.603165,-88.319354,IL,Midwest,
61932,39.795616,-87.867417,IL,Midwest,
61933,39.555979,-87.938472,IL,Midwest,
61936,39.802335,-88.713608,IL,Midwest,
61937,39.711745,-88.639682,IL,Midwest,
61938,39.481399,-88.374478,IL,Midwest,
61940,39.804258,-87.807725,IL,Midwest,
61941,39.799954,-88.080692,IL,Midwest,
61942,39.797928,-87.988218,IL,Midwest,
61943,39.655691,-88.026167,IL,Midwest,
61944,39.613075,-87.697934,IL,Midwest,
61949,39.641755,-87.862916,IL,Midwest,
61951,39.597396,-88.609239,IL,Midwest,
61953,39.796141,-88.282209,IL,Midwest,
61955,39.581259,-87.587427,IL,Midwest,
61956,39.863078,-88.156017,IL,Midwest,
61957,39.441537,-88.600965,IL,Midwest,
62001,38.880319,-89.747069,IL,Midwest,
62002,38.901935,-90.165499,IL,Midwest,
62006,39.08714,-90.668661,IL,Midwest,
62009,39.091339,-89.805938,IL,Midwest,
62010,38.907799,-90.0444,IL,Midwest,
62011,39.151303,-89.197692,IL,Midwest,
62012,39.036979,-90.137327,IL,Midwest,
62013,38.947404,-90.584342,IL,Midwest,
62014,39.04426,-89.951789,IL,Midwest,
62015,39.221811,-89.534923,IL,Midwest,
62016,39.299962,-90.410116,IL,Midwest,
62017,39.090493,-89.394809,IL,Midwest,
62018,38.910511,-90.080602,IL,Midwest,
62019,39.035736,-89.476722,IL,Midwest,
62021,38.981048,-89.972493,IL,Midwest,
62022,38.964281,-90.299373,IL,Midwest,
62023,38.346581,-90.668099,IL,Midwest,
62024,38.856649,-90.050801,IL,Midwest,
62025,38.808317,-89.950081,IL,Midwest,
62026,38.811295,-89.956641,IL,Midwest,
62027,39.286541,-90.553196,IL,Midwest,
62028,38.960892,-90.345544,IL,Midwest,
62030,39.128225,-90.195318,IL,Midwest,
62031,39.101331,-90.556238,IL,Midwest,
62032,39.103643,-89.305669,IL,Midwest,
62033,39.1251,-89.817022,IL,Midwest,
62034,38.762201,-89.956311,IL,Midwest,
62035,38.96167,-90.217939,IL,Midwest,
62036,38.890847,-90.569074,IL,Midwest,
62037,38.971812,-90.445426,IL,Midwest,
62040,38.721465,-90.110908,IL,Midwest,
62044,39.340418,-90.214125,IL,Midwest,
62045,39.213437,-90.69002,IL,Midwest,
62046,38.889943,-89.846942,IL,Midwest,
62047,39.15332,-90.623852,IL,Midwest,
62048,38.834452,-90.093735,IL,Midwest,
62049,39.155644,-89.482574,IL,Midwest,
62050,39.473831,-90.525724,IL,Midwest,
62051,39.204818,-89.405456,IL,Midwest,
62052,39.116542,-90.322236,IL,Midwest,
62053,39.323201,-90.645352,IL,Midwest,
62054,39.217022,-90.382913,IL,Midwest,
62056,39.179331,-89.653118,IL,Midwest,
62058,38.967135,-89.759212,IL,Midwest,
62059,38.656184,-90.166082,IL,Midwest,
62060,38.686572,-90.153079,IL,Midwest,
62061,38.054986,-89.545846,IL,Midwest,
62062,38.72365,-89.95446,IL,Midwest,
62063,39.205251,-90.16221,IL,Midwest,
62065,39.228894,-90.630458,IL,Midwest,
62067,38.923668,-90.008,IL,Midwest,
62069,39.072236,-89.724462,IL,Midwest,
62070,39.291007,-90.72278,IL,Midwest,
62071,38.646662,-90.157901,IL,Midwest,
62074,38.966208,-89.691628,IL,Midwest,
62075,39.29915,-89.286544,IL,Midwest,
62076,39.346133,-89.220212,IL,Midwest,
62077,39.028646,-89.525021,IL,Midwest,
62078,39.482705,-90.481614,IL,Midwest,
62079,39.130671,-90.120036,IL,Midwest,
62080,39.144853,-89.109512,IL,Midwest,
62081,39.285885,-90.270095,IL,Midwest,
62082,39.479516,-90.373279,IL,Midwest,
62083,39.393306,-89.194206,IL,Midwest,
62084,38.847419,-90.078484,IL,Midwest,
62085,39.075347,-89.802966,IL,Midwest,
62086,38.951498,-89.559571,IL,Midwest,
62087,38.828197,-90.056705,IL,Midwest,
62088,39.011425,-89.78707,IL,Midwest,
62089,39.130995,-89.494582,IL,Midwest,
62090,38.668857,-90.167405,IL,Midwest,
62091,39.042917,-89.643014,IL,Midwest,
62092,39.440324,-90.402625,IL,Midwest,
62093,39.066788,-89.853304,IL,Midwest,
62094,39.258265,-89.347637,IL,Midwest,
62095,38.861219,-90.089817,IL,Midwest,
62097,38.944788,-89.858804,IL,Midwest,
62098,39.379455,-90.29352,IL,Midwest,
62201,38.638646,-90.159019,IL,Midwest,
62202,38.616644,-90.160951,IL,Midwest,
62203,38.598771,-90.076739,IL,Midwest,
62204,38.633044,-90.101683,IL,Midwest,
62205,38.615813,-90.128903,IL,Midwest,
62206,38.561749,-90.161656,IL,Midwest,
62207,38.587967,-90.13203,IL,Midwest,
62208,38.59966,-90.009909,IL,Midwest,
62214,38.366222,-89.600293,IL,Midwest,
62215,38.505704,-89.600094,IL,Midwest,
62216,38.611076,-89.607818,IL,Midwest,
62217,38.18516,-89.845373,IL,Midwest,
62218,38.522043,-89.480239,IL,Midwest,
62219,38.604637,-89.435667,IL,Midwest,
62220,38.511517,-89.987797,IL,Midwest,
62221,38.53034,-89.970596,IL,Midwest,
62222,38.468453,-89.981456,IL,Midwest,
62223,38.548076,-90.038124,IL,Midwest,
62224,38.488777,-89.795265,IL,Midwest,
62225,38.539124,-89.851513,IL,Midwest,
62226,38.544506,-90.00082,IL,Midwest,
62230,38.608157,-89.527489,IL,Midwest,
62231,38.60931,-89.376252,IL,Midwest,
62232,38.634957,-90.012889,IL,Midwest,
62233,37.912519,-89.817178,IL,Midwest,
62234,38.687371,-89.983306,IL,Midwest,
62236,38.441727,-90.205289,IL,Midwest,
62237,38.167294,-89.558614,IL,Midwest,
62238,37.980409,-89.362381,IL,Midwest,
62239,38.523233,-90.198401,IL,Midwest,
62240,38.525161,-90.22392,IL,Midwest,
62241,38.0043,-89.89876,IL,Midwest,
62242,38.096033,-89.906301,IL,Midwest,
62243,38.426232,-89.904712,IL,Midwest,
62244,38.16374,-90.201178,IL,Midwest,
62245,38.561065,-89.582763,IL,Midwest,
62246,38.888242,-89.407911,IL,Midwest,
62247,38.943774,-89.171561,IL,Midwest,
62248,38.306219,-89.991457,IL,Midwest,
62249,38.741732,-89.675956,IL,Midwest,
62250,38.540845,-89.264477,IL,Midwest,
62252,38.604272,-89.290238,IL,Midwest,
62253,38.739872,-89.312992,IL,Midwest,
62254,38.606738,-89.813433,IL,Midwest,
62255,38.312685,-89.764727,IL,Midwest,
62256,38.233238,-90.221839,IL,Midwest,
62257,38.25373,-89.758689,IL,Midwest,
62258,38.484611,-89.765419,IL,Midwest,
62259,37.910186,-89.839804,IL,Midwest,
62260,38.463742,-90.092279,IL,Midwest,
62261,38.02469,-90.007484,IL,Midwest,
62262,38.92418,-89.270352,IL,Midwest,
62263,38.34094,-89.384443,IL,Midwest,
62264,38.323227,-89.876837,IL,Midwest,
62265,38.497891,-89.664427,IL,Midwest,
62266,38.476425,-89.676827,IL,Midwest,
62268,38.263313,-89.588808,IL,Midwest,
62269,38.591331,-89.911992,IL,Midwest,
62271,38.428455,-89.548926,IL,Midwest,
62272,38.011598,-89.636794,IL,Midwest,
62273,38.782644,-89.565101,IL,Midwest,
62274,38.078533,-89.388584,IL,Midwest,
62275,38.770822,-89.501779,IL,Midwest,
62277,38.082633,-90.09891,IL,Midwest,
62278,38.209535,-89.997009,IL,Midwest,
62279,38.168555,-90.090299,IL,Midwest,
62280,37.829257,-89.624565,IL,Midwest,
62281,38.701425,-89.784039,IL,Midwest,
62282,38.359282,-89.712548,IL,Midwest,
62284,38.868381,-89.321955,IL,Midwest,
62285,38.390956,-90.011007,IL,Midwest,
62286,38.127024,-89.702317,IL,Midwest,
62288,38.005855,-89.658943,IL,Midwest,
62289,38.595452,-89.752268,IL,Midwest,
62292,38.21215,-89.683049,IL,Midwest,
62293,38.607272,-89.683388,IL,Midwest,
62294,38.7068,-89.873032,IL,Midwest,
62295,38.280452,-90.340506,IL,Midwest,
62297,38.018461,-89.827173,IL,Midwest,
62298,38.33929,-90.15153,IL,Midwest,
62301,39.931262,-91.37972,IL,Midwest,
62305,39.929831,-91.304424,IL,Midwest,
62306,39.932961,-91.30595,IL,Midwest,
62310,40.505502,-91.137891,IL,Midwest,
62311,40.232617,-90.950322,IL,Midwest,
62312,39.691709,-91.023573,IL,Midwest,
62313,40.327265,-91.19795,IL,Midwest,
62314,39.781675,-90.85758,IL,Midwest,
62316,40.238218,-91.085563,IL,Midwest,
62319,40.149043,-90.737657,IL,Midwest,
62320,40.038481,-91.06492,IL,Midwest,
62321,40.410161,-91.130465,IL,Midwest,
62323,39.778405,-90.749454,IL,Midwest,
62324,40.030973,-90.95719,IL,Midwest,
62325,40.03187,-91.158865,IL,Midwest,
62326,40.423848,-90.792932,IL,Midwest,
62329,40.598632,-91.137878,IL,Midwest,
62330,40.632034,-91.172512,IL,Midwest,
62334,40.416211,-91.199203,IL,Midwest,
62336,40.503256,-91.134894,IL,Midwest,
62338,39.98812,-91.236325,IL,Midwest,
62339,40.11017,-91.019598,IL,Midwest,
62340,39.710725,-90.727921,IL,Midwest,
62341,40.394115,-91.335644,IL,Midwest,
62343,39.720145,-91.262764,IL,Midwest,
62344,40.150965,-90.852473,IL,Midwest,
62345,39.647467,-91.185504,IL,Midwest,
62346,40.165596,-90.970804,IL,Midwest,
62347,39.876823,-91.110969,IL,Midwest,
62348,40.166554,-91.406349,IL,Midwest,
62349,40.153679,-91.205575,IL,Midwest,
62351,40.08659,-91.284958,IL,Midwest,
62352,39.564157,-90.648463,IL,Midwest,
62353,39.985995,-90.767312,IL,Midwest,
62354,40.548906,-91.37849,IL,Midwest,
62355,39.398619,-90.771723,IL,Midwest,
62356,39.625007,-91.086931,IL,Midwest,
62357,39.694763,-90.85538,IL,Midwest,
62358,40.61559,-91.286393,IL,Midwest,
62359,40.052796,-91.224158,IL,Midwest,
62360,39.818387,-91.239589,IL,Midwest,
62361,39.428363,-90.649756,IL,Midwest,
62362,39.785162,-90.744207,IL,Midwest,
62363,39.609331,-90.807822,IL,Midwest,
62365,39.828285,-91.19315,IL,Midwest,
62366,39.440122,-90.871294,IL,Midwest,
62367,40.291682,-90.917598,IL,Midwest,
62370,39.535316,-91.017575,IL,Midwest,
62373,40.292944,-91.386089,IL,Midwest,
62374,40.424866,-90.799019,IL,Midwest,
62375,40.015652,-90.855642,IL,Midwest,
62376,40.080169,-91.411941,IL,Midwest,
62378,39.889092,-90.657738,IL,Midwest,
62379,40.353789,-91.425514,IL,Midwest,
62380,40.239586,-91.263341,IL,Midwest,
62401,39.123394,-88.54836,IL,Midwest,
62410,38.527991,-87.708425,IL,Midwest,
62411,39.084206,-88.746416,IL,Midwest,
62413,39.123916,-87.798072,IL,Midwest,
62414,39.176936,-88.821983,IL,Midwest,
62415,38.805984,-87.671299,IL,Midwest,
62417,38.710903,-87.758111,IL,Midwest,
62418,38.995023,-88.952593,IL,Midwest,
62419,38.72392,-88.185778,IL,Midwest,
62420,39.300331,-87.989447,IL,Midwest,
62421,38.755773,-87.965113,IL,Midwest,
62422,39.216769,-88.90385,IL,Midwest,
62423,39.450635,-87.609931,IL,Midwest,
62424,39.062733,-88.380295,IL,Midwest,
62425,38.829215,-88.106167,IL,Midwest,
62426,38.921946,-88.664835,IL,Midwest,
62427,38.900944,-87.672357,IL,Midwest,
62428,39.244283,-88.161483,IL,Midwest,
62431,39.239384,-88.971246,IL,Midwest,
62432,39.117001,-88.129813,IL,Midwest,
62433,39.109922,-87.659516,IL,Midwest,
62434,38.842024,-88.31112,IL,Midwest,
62435,39.374587,-88.243602,IL,Midwest,
62436,39.201079,-88.247263,IL,Midwest,
62438,39.313558,-88.860318,IL,Midwest,
62439,38.727807,-87.683661,IL,Midwest,
62440,39.417463,-88.287007,IL,Midwest,
62441,39.391351,-87.716231,IL,Midwest,
62442,39.330353,-87.886995,IL,Midwest,
62443,38.961718,-88.635948,IL,Midwest,
62444,39.278154,-88.636713,IL,Midwest,
62445,39.14888,-88.320381,IL,Midwest,
62446,38.380617,-88.406635,IL,Midwest,
62447,39.321626,-88.454756,IL,Midwest,
62448,38.988361,-88.163646,IL,Midwest,
62449,39.001962,-87.906869,IL,Midwest,
62450,38.730805,-88.084555,IL,Midwest,
62451,39.002766,-87.615625,IL,Midwest,
62452,38.592078,-88.064006,IL,Midwest,
62454,39.008651,-87.740544,IL,Midwest,
62458,39.029314,-88.854347,IL,Midwest,
62459,38.934009,-88.021589,IL,Midwest,
62460,38.591789,-87.646603,IL,Midwest,
62461,39.193658,-88.639329,IL,Midwest,
62462,39.227201,-88.491182,IL,Midwest,
62463,39.26647,-88.628735,IL,Midwest,
62464,38.993997,-87.833521,IL,Midwest,
62465,39.385371,-88.64405,IL,Midwest,
62466,38.716178,-87.863395,IL,Midwest,
62467,39.131471,-88.475901,IL,Midwest,
62468,39.269624,-88.244943,IL,Midwest,
62469,39.389938,-88.33958,IL,Midwest,
62471,38.967418,-89.105783,IL,Midwest,
62473,39.035209,-88.57324,IL,Midwest,
62474,39.4544,-87.997271,IL,Midwest,
62475,38.906032,-88.096973,IL,Midwest,
62476,38.522064,-88.005445,IL,Midwest,
62477,39.256425,-87.640918,IL,Midwest,
62478,39.206796,-87.728257,IL,Midwest,
62479,39.018789,-88.311313,IL,Midwest,
62480,38.976776,-88.0113,IL,Midwest,
62481,39.132003,-88.00418,IL,Midwest,
62501,39.984413,-88.81835,IL,Midwest,
62510,39.518917,-89.050981,IL,Midwest,
62512,40.141151,-89.200183,IL,Midwest,
62513,39.69997,-89.118469,IL,Midwest,
62514,39.768379,-89.047204,IL,Midwest,
62515,39.847849,-89.406204,IL,Midwest,
62517,39.595675,-89.426448,IL,Midwest,
62518,40.064221,-89.196549,IL,Midwest,
62519,39.935898,-89.40057,IL,Midwest,
62520,39.855253,-89.459959,IL,Midwest,
62521,39.827104,-88.924086,IL,Midwest,
62522,39.845988,-88.993212,IL,Midwest,
62523,39.842913,-88.949476,IL,Midwest,
62524,39.904113,-88.966664,IL,Midwest,
62525,39.832819,-88.944395,IL,Midwest,
62526,39.875033,-88.956342,IL,Midwest,
62530,39.565165,-89.656848,IL,Midwest,
62531,39.661648,-89.392376,IL,Midwest,
62532,39.777219,-88.98154,IL,Midwest,
62533,39.43902,-89.649092,IL,Midwest,
62534,39.520163,-88.754757,IL,Midwest,
62535,39.929267,-88.949924,IL,Midwest,
62536,39.637226,-89.634543,IL,Midwest,
62537,39.839537,-89.05937,IL,Midwest,
62538,39.385957,-89.543556,IL,Midwest,
62539,39.854937,-89.246577,IL,Midwest,
62540,39.586052,-89.414602,IL,Midwest,
62541,39.969958,-89.351644,IL,Midwest,
62543,39.967567,-89.164007,IL,Midwest,
62544,39.716477,-88.998481,IL,Midwest,
62545,39.809097,-89.397015,IL,Midwest,
62546,39.420129,-89.460129,IL,Midwest,
62547,39.761091,-89.213265,IL,Midwest,
62548,40.009094,-89.284725,IL,Midwest,
62549,39.785894,-88.870832,IL,Midwest,
62550,39.624412,-89.016482,IL,Midwest,
62551,39.852509,-89.167148,IL,Midwest,
62553,39.280213,-89.084082,IL,Midwest,
62554,39.932312,-88.860876,IL,Midwest,
62555,39.481883,-89.192031,IL,Midwest,
62556,39.481824,-89.449793,IL,Midwest,
62557,39.38631,-89.080983,IL,Midwest,
62558,39.592339,-89.581873,IL,Midwest,
62560,39.322024,-89.572809,IL,Midwest,
62561,39.853426,-89.544558,IL,Midwest,
62563,39.748414,-89.542262,IL,Midwest,
62565,39.408284,-88.799436,IL,Midwest,
62567,39.637026,-89.18852,IL,Midwest,
62568,39.549894,-89.297628,IL,Midwest,
62570,39.58738,-89.448612,IL,Midwest,
62571,39.390541,-88.964526,IL,Midwest,
62572,39.378868,-89.648886,IL,Midwest,
62573,39.929287,-89.062013,IL,Midwest,
62601,39.731933,-90.038036,IL,Midwest,
62610,39.557166,-90.433258,IL,Midwest,
62611,39.876706,-90.369361,IL,Midwest,
62612,39.886126,-90.009613,IL,Midwest,
62613,39.961014,-89.726789,IL,Midwest,
62615,39.589571,-89.746086,IL,Midwest,
62617,40.136329,-90.16977,IL,Midwest,
62618,40.011462,-90.424051,IL,Midwest,
62621,39.73411,-90.522678,IL,Midwest,
62622,39.986241,-90.343935,IL,Midwest,
62624,40.16005,-90.34972,IL,Midwest,
62625,39.926649,-89.669971,IL,Midwest,
62626,39.282298,-89.878029,IL,Midwest,
62627,40.051276,-90.147153,IL,Midwest,
62628,39.767526,-90.403632,IL,Midwest,
62629,39.674929,-89.696026,IL,Midwest,
62630,39.277225,-90.092676,IL,Midwest,
62631,39.827443,-90.370445,IL,Midwest,
62633,40.234297,-89.847735,IL,Midwest,
62634,40.016327,-89.4802,IL,Midwest,
62635,40.298491,-89.484616,IL,Midwest,
62638,39.621696,-90.042782,IL,Midwest,
62639,40.056023,-90.495285,IL,Midwest,
62640,39.446714,-89.796627,IL,Midwest,
62642,40.081772,-89.743074,IL,Midwest,
62643,40.252616,-89.439891,IL,Midwest,
62644,40.297332,-90.063176,IL,Midwest,
62649,39.390113,-90.093325,IL,Midwest,
62650,39.730959,-90.238625,IL,Midwest,
62651,39.727574,-90.264027,IL,Midwest,
62655,40.151058,-90.009308,IL,Midwest,
62656,40.153604,-89.369109,IL,Midwest,
62659,40.011735,-89.848733,IL,Midwest,
62660,39.856774,-90.197612,IL,Midwest,
62661,39.654098,-89.882073,IL,Midwest,
62662,39.553094,-89.846458,IL,Midwest,
62663,39.542922,-90.331459,IL,Midwest,
62664,40.200803,-89.695417,IL,Midwest,
62665,39.82966,-90.559448,IL,Midwest,
62666,40.100321,-89.588736,IL,Midwest,
62667,39.478096,-89.981342,IL,Midwest,
62668,39.5867,-90.247679,IL,Midwest,
62670,39.734757,-89.908806,IL,Midwest,
62671,40.18421,-89.579853,IL,Midwest,
62672,39.386383,-89.78335,IL,Midwest,
62673,40.10244,-89.965555,IL,Midwest,
62674,39.439755,-89.9252,IL,Midwest,
62675,40.003483,-89.851315,IL,Midwest,
62677,39.875106,-89.916317,IL,Midwest,
62681,40.121657,-90.560514,IL,Midwest,
62682,40.302815,-89.605112,IL,Midwest,
62683,39.473489,-90.097437,IL,Midwest,
62684,39.894681,-89.600868,IL,Midwest,
62685,39.116628,-90.005444,IL,Midwest,
62688,39.942864,-89.901619,IL,Midwest,
62689,39.539231,-89.762271,IL,Midwest,
62690,39.503887,-89.767276,IL,Midwest,
62691,39.948431,-90.202632,IL,Midwest,
62692,39.591043,-89.956391,IL,Midwest,
62693,39.953762,-89.54424,IL,Midwest,
62694,39.631954,-90.456333,IL,Midwest,
62695,39.629808,-90.220028,IL,Midwest,
62701,39.798379,-89.646561,IL,Midwest,
62702,39.818725,-89.647673,IL,Midwest,
62703,39.772322,-89.632328,IL,Midwest,
62704,39.780746,-89.685446,IL,Midwest,
62705,39.799861,-89.647762,IL,Midwest,
62706,39.7999,-89.654773,IL,Midwest,
62707,39.777482,-89.650787,IL,Midwest,
62708,39.759789,-89.635179,IL,Midwest,
62713,39.792937,-89.647488,IL,Midwest,
62715,39.803359,-89.646811,IL,Midwest,
62716,39.748155,-89.61177,IL,Midwest,
62719,39.801546,-89.652704,IL,Midwest,
62721,39.794416,-89.648447,IL,Midwest,
62722,39.797223,-89.653566,IL,Midwest,
62723,39.759431,-89.634086,IL,Midwest,
62726,39.805194,-89.652979,IL,Midwest,
62736,39.803461,-89.651934,IL,Midwest,
62739,39.798125,-89.646516,IL,Midwest,
62746,39.801153,-89.655219,IL,Midwest,
62756,39.797359,-89.654776,IL,Midwest,
62757,39.799583,-89.645158,IL,Midwest,
62761,39.804222,-89.660644,IL,Midwest,
62762,39.787857,-89.652226,IL,Midwest,
62763,39.786222,-89.656263,IL,Midwest,
62764,39.757628,-89.635423,IL,Midwest,
62765,39.801449,-89.645216,IL,Midwest,
62766,39.774254,-89.607845,IL,Midwest,
62767,39.804644,-89.655319,IL,Midwest,
62769,39.805964,-89.643223,IL,Midwest,
62776,39.802184,-89.654242,IL,Midwest,
62777,39.800049,-89.654254,IL,Midwest,
62781,39.810838,-89.655757,IL,Midwest,
62786,39.803138,-89.658075,IL,Midwest,
62791,39.851073,-89.631848,IL,Midwest,
62794,39.761841,-89.631213,IL,Midwest,
62796,39.797299,-89.621525,IL,Midwest,
62801,38.525427,-89.129545,IL,Midwest,
62803,38.451703,-89.313807,IL,Midwest,
62805,37.989218,-88.754646,IL,Midwest,
62806,38.377481,-88.056083,IL,Midwest,
62807,38.735222,-88.922226,IL,Midwest,
62808,38.328964,-89.188569,IL,Midwest,
62809,38.275356,-88.388782,IL,Midwest,
62810,38.190078,-88.761816,IL,Midwest,
62811,38.383961,-87.911522,IL,Midwest,
62812,37.999172,-88.918506,IL,Midwest,
62814,38.438972,-88.714863,IL,Midwest,
62815,38.449282,-87.999631,IL,Midwest,
62816,38.196392,-88.939503,IL,Midwest,
62817,37.960013,-88.453753,IL,Midwest,
62818,38.370994,-87.996316,IL,Midwest,
62819,37.983174,-89.01302,IL,Midwest,
62820,38.190633,-88.210081,IL,Midwest,
62821,38.088772,-88.170384,IL,Midwest,
62822,37.973941,-89.051983,IL,Midwest,
62823,38.515855,-88.36641,IL,Midwest,
62824,38.688177,-88.360321,IL,Midwest,
62825,37.994474,-89.051247,IL,Midwest,
62827,38.169678,-88.066046,IL,Midwest,
62828,38.189495,-88.540853,IL,Midwest,
62829,37.995516,-88.532996,IL,Midwest,
62830,38.441733,-88.935689,IL,Midwest,
62831,38.25659,-89.20371,IL,Midwest,
62832,38.009216,-89.237329,IL,Midwest,
62833,38.35777,-88.133643,IL,Midwest,
62834,37.973611,-88.121084,IL,Midwest,
62835,38.101164,-88.336661,IL,Midwest,
62836,38.074329,-88.801938,IL,Midwest,
62837,38.382854,-88.364987,IL,Midwest,
62838,38.8314,-88.770151,IL,Midwest,
62839,38.669142,-88.485148,IL,Midwest,
62840,37.900295,-88.840796,IL,Midwest,
62841,37.801882,-89.008751,IL,Midwest,
62842,38.440349,-88.426303,IL,Midwest,
62843,38.361539,-88.20391,IL,Midwest,
62844,38.235615,-88.015319,IL,Midwest,
